price_num,bhk_number,area_sqft,price_per_sqft,locality,city,listing_url
7500000,2,724,10359,Tathawade Pimpri Chinchwad,Pune,https://www.magicbricks.com/sukhwani-sepia-tathawade-pune-pdpid-4d4235303236303432
35000000,4,2299,15224,Magarpatta,Pune,https://www.magicbricks.com/kumar-sienna-magarpatta-city-pune-pdpid-4d4235303236303338
25000000,3,1276,19592,Ideal Colony,Pune,https://www.magicbricks.com/propertyDetails/3-BHK-1650-Sq-ft-Multistorey-Apartment-FOR-Sale-Ideal-Colony-in-Pune&id=4d423832313832393037
65599999,3,2700,24296,Prabhat Road,Pune,https://www.magicbricks.com/propertyDetails/3-BHK-3645-Sq-ft-Multistorey-Apartment-FOR-Sale-Prabhat-Road-in-Pune&id=4d423739393338393331
2700000,2,750,3600,Kondhwa,Pune,https://www.magicbricks.com/propertyDetails/2-BHK-750-Sq-ft-Multistorey-Apartment-FOR-Sale-Kondhwa-in-Pune&id=4d423335373338343633
84300000,4,3700,22784,Prabhat Road,Pune,https://www.magicbricks.com/propertyDetails/4-BHK-5050-Sq-ft-Multistorey-Apartment-FOR-Sale-Prabhat-Road-in-Pune&id=4d423739393338383139
20000000,3,1775,11268,Nibm Road,Pune,https://www.magicbricks.com/clover-highlands-nibm-road-pune-pdpid-4d4235303331393332
16000000,2,850,18824,Kothrud,Pune,https://www.magicbricks.com/kotibhaskar-kajal-chs-kothrud-pune-pdpid-4d4235333538353637
8500000,2,821,10353,Ravet,Pune,https://www.magicbricks.com/rohan-silver-palm-grove-ravet-pune-pdpid-4d4235303236303036
7000000,2,670,10448,Vishal Nagar,Pune,https://www.magicbricks.com/sudarshan-paradise-vishal-nagar-pune-pdpid-4d4235303235393930
5000000,1,512,9766,Pimple Nilakh,Pune,https://www.magicbricks.com/sudarshan-paradise-pimple-nilakh-pune-pdpid-4d4235303235393930
13000000,3,1102,11797,Bhagwan Tatyasaheb Kawade Road,Pune,https://www.magicbricks.com/propertyDetails/3-BHK-1530-Sq-ft-Multistorey-Apartment-FOR-Sale-Bhagwan-Tatyasaheb-Kawade-Road-in-Pune&id=4d423735363638323935
15500000,3,1283,12081,Bhagwan Tatyasaheb Kawade Road,Pune,https://www.magicbricks.com/propertyDetails/3-BHK-1782-Sq-ft-Multistorey-Apartment-FOR-Sale-Bhagwan-Tatyasaheb-Kawade-Road-in-Pune&id=4d423735363638323933
3200000,1,447,7159,Hadapsar,Pune,https://www.magicbricks.com/manav-swapnalok-hadapsar-pune-pdpid-4d4235303235393735
5200000,2,583,8919,Hadapsar,Pune,https://www.magicbricks.com/manav-swapnalok-hadapsar-pune-pdpid-4d4235303235393735
4000000,2,486,8230,Hadapsar,Pune,https://www.magicbricks.com/manav-swapnalok-hadapsar-pune-pdpid-4d4235303235393735
4500000,2,653,6891,Uttareshwar Nagar,Pune,https://www.magicbricks.com/j-d-green-paradise-uttareshwar-nagar-pune-pdpid-4d4235303235393732
11500000,2,794,14484,Vishrantwadi,Pune,https://www.magicbricks.com/uttam-townscapes-phase-2-vishrantwadi-pune-pdpid-4d4235303235393631
15000000,3,950,15789,Nibm Road,Pune,https://www.magicbricks.com/k-raheja-vistas-nibm-road-pune-pdpid-4d4235303033363837
18500000,3,1141,16214,Baner,Pune,https://www.magicbricks.com/majestique-the-ornate-baner-pune-pdpid-4d4235333334323031
10500000,2,881,11918,Wakad Road,Pune,https://www.magicbricks.com/propertyDetails/2-BHK-1189-Sq-ft-Multistorey-Apartment-FOR-Sale-Wakad-Road-in-Pune&id=4d423831323233393235
13700000,2,865,15838,Balewadi,Pune,https://www.magicbricks.com/majestique-signature-towers-balewadi-pune-pdpid-4d4235313238333535
35000000,3,1500,23333,Kothrud,Pune,https://www.magicbricks.com/propertyDetails/3-BHK-1500-Sq-ft-Multistorey-Apartment-FOR-Sale-Kothrud-in-Pune&id=4d423736373638363337
3600000,1,600,6000,Loni Kalbhor,Pune,https://www.magicbricks.com/ikon-four-avenues-loni-kalbhor-pune-pdpid-4d4235303235393536
7200000,2,688,10465,Wadgaon Sheri,Pune,https://www.magicbricks.com/kumar-primavera-wadgaon-sheri-pune-pdpid-4d4235303235393131
7000000,2,648,10802,Wadgaon Sheri,Pune,https://www.magicbricks.com/kumar-primavera-wadgaon-sheri-pune-pdpid-4d4235303235393131
7500000,2,540,13889,Wadgaon Sheri,Pune,https://www.magicbricks.com/kumar-primavera-wadgaon-sheri-pune-pdpid-4d4235303235393131
27500000,3,2200,12500,Magarpatta,Pune,https://www.magicbricks.com/marvel-bounty-phase-2-magarpatta-city-pune-pdpid-4d4235303238373733
5150000,2,740,6959,Shukrawar Peth,Pune,https://www.magicbricks.com/propertyDetails/2-BHK-740-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Shukrawar-Peth-in-Pune&id=4d423632333435353231
12000000,3,931,12889,Wagholi,Pune,https://www.magicbricks.com/geras-island-of-joy-wagholi-pune-pdpid-4d4235343136373931
28000000,4,1916,14614,Baner,Pune,https://www.magicbricks.com/kolte-patil-24k-sereno-baner-pune-pdpid-4d4235303732363439
10600000,4,1415,7491,Undri,Pune,https://www.magicbricks.com/dynamic-grandeur-undri-pune-pdpid-4d4235303938353135
8300000,3,945,8783,Tingre Nagar,Pune,https://www.magicbricks.com/mantra-29-gold-coast-tingre-nagar-pune-pdpid-4d4235303836343534
36000000,4,2640,13636,Nibm Road,Pune,https://www.magicbricks.com/tribeca-the-ark-voyage-to-the-stars-nibm-road-pune-pdpid-4d4235303838343036
8080000,2,796,10151,Jambhe,Pune,https://www.magicbricks.com/kolte-patil-life-republic-qrious-jambhe-pune-pdpid-4d4235343330363731
12300000,3,1212,10149,Jambhe,Pune,https://www.magicbricks.com/kolte-patil-life-republic-qrious-jambhe-pune-pdpid-4d4235343330363731
11000000,3,1100,10000,Jambhe,Pune,https://www.magicbricks.com/kolte-patil-life-republic-qrious-jambhe-pune-pdpid-4d4235343330363731
8900000,2,885,10056,Jambhe,Pune,https://www.magicbricks.com/kolte-patil-life-republic-qrious-jambhe-pune-pdpid-4d4235343330363731
6300000,2,815,7730,Nibm Road,Pune,https://www.magicbricks.com/raheja-vistas-phase-iii-nibm-road-pune-pdpid-4d4235323332313339
8100000,2,943,8590,Wadgaon Sheri,Pune,https://www.magicbricks.com/kumar-primavera-wadgaon-sheri-pune-pdpid-4d4235303235393131
7000000,2,616,11364,Wadgaon Sheri,Pune,https://www.magicbricks.com/kumar-primavera-wadgaon-sheri-pune-pdpid-4d4235303235393131
6700000,2,720,9306,Sainath Nagar Wadgaon Sheri,Pune,https://www.magicbricks.com/kumar-primavera-sainath-nagar-wadgaon-sheri-pune-pdpid-4d4235303235393131
3450000,1,472,7309,Wagholi,Pune,https://www.magicbricks.com/dheeraj-jade-residences-wagholi-pune-pdpid-4d4235303235363538
7400000,2,730,10137,Wakad,Pune,https://www.magicbricks.com/kuber-antonia-wakad-pune-pdpid-4d4235333332383639
9500000,2,800,11875,Baner,Pune,https://www.magicbricks.com/sainath-pinewood-baner-pune-pdpid-4d4235323331353033
9500000,2,850,11176,Mohan Nagar Co Operative Society,Pune,https://www.magicbricks.com/kumar-pinakin-mohan-nagar-co-operative-society-pune-pdpid-4d4235303137333031
8600000,3,1250,6880,Tingre Nagar,Pune,https://www.magicbricks.com/mantra-29-gold-coast-tingre-nagar-pune-pdpid-4d4235303836343534
8000000,2,840,9524,Nibm Road,Pune,https://www.magicbricks.com/raheja-vistas-phase-iii-nibm-road-pune-pdpid-4d4235323332313339
3500000,2,950,3684,Talegaon Dabhade,Pune,https://www.magicbricks.com/propertyDetails/2-BHK-950-Sq-ft-Multistorey-Apartment-FOR-Sale-Talegaon-Dabhade-in-Pune&id=4d423830363739333935
20000000,3,1200,16667,Amanora Park Town,Pune,https://www.magicbricks.com/amanora-elevate-towers-amanora-park-town-pune-pdpid-4d4235333234373139
5400000,2,688,7849,Wagholi,Pune,https://www.magicbricks.com/dheeraj-jade-residences-wagholi-pune-pdpid-4d4235303235363538
3600000,2,547,6581,Wagholi,Pune,https://www.magicbricks.com/dheeraj-jade-residences-wagholi-pune-pdpid-4d4235303235363538
17000000,3,1306,13017,Balewadi,Pune,https://www.magicbricks.com/rohan-ekam-balewadi-pune-pdpid-4d4235343136353037
7800000,2,780,10000,Dhanori,Pune,https://www.magicbricks.com/kohinoor-viva-pixel-dhanori-pune-pdpid-4d4235343138303131
11700000,3,1044,11207,Kharadi,Pune,https://www.magicbricks.com/empyrean-leela-kharadi-pune-pdpid-4d4235343138313631
5900000,2,750,7867,Wagholi,Pune,
8000000,2,900,8889,Hinjawadi,Pune,https://www.magicbricks.com/megapolis-sangria-towers-hinjewadi-pune-pdpid-4d4235303033353031
15000000,2,1350,11111,Kharadi,Pune,https://www.magicbricks.com/gera-trinity-towers-kharadi-pune-pdpid-4d4235303232313730
9900000,2,789,12548,Marunji,Pune,https://www.magicbricks.com/pride-park-titan-marunji-pune-pdpid-4d4235333235333539
33000000,3,1513,21811,Chandani Chowk,Pune,https://www.magicbricks.com/propertyDetails/3-BHK-2104-Sq-ft-Multistorey-Apartment-FOR-Sale-Chandani-Chowk-in-Pune&id=4d423830363739333633
2500000,1,500,5000,Narhe,Pune,https://www.magicbricks.com/propertyDetails/1-BHK-500-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Narhe-in-Pune&id=4d423632333430313139
4300000,1,504,8532,Nibm Road,Pune,https://www.magicbricks.com/nyati-ethos-nibm-road-pune-pdpid-4d4235303235353932
25000000,4,2305,10846,Undri,Pune,https://www.magicbricks.com/propertyDetails/4-BHK-3202-Sq-ft-Multistorey-Apartment-FOR-Sale-Undri-in-Pune&id=4d423735363638313831
18000000,3,1800,10000,Nibm Road,Pune,https://www.magicbricks.com/nyati-wind-chimes-nibm-road-pune-pdpid-4d4235303235353931
16000000,3,1548,10336,Nibm Road,Pune,https://www.magicbricks.com/nyati-wind-chimes-nibm-road-pune-pdpid-4d4235303235353931
18600000,3,1500,12400,Kharadi,Pune,https://www.magicbricks.com/gera-world-of-joy-kharadi-pune-pdpid-4d4235313236363739
11500000,4,1426,8065,Chovisawadi,Pune,https://www.magicbricks.com/swastik-prism-city-green-chovisawadi-pune-pdpid-4d4235343236313837
5790000,1,750,7720,Dhanori,Pune,https://www.magicbricks.com/shree-hans-nagar-dhanori-pune-pdpid-4d4235303034393737
36500000,4,2690,13569,Sindh Society,Pune,https://www.magicbricks.com/propertyDetails/4-BHK-3440-Sq-ft-Multistorey-Apartment-FOR-Sale-Sindh-Society-in-Pune&id=4d423737393636333539
13500000,3,1199,11259,Baner,Pune,https://www.magicbricks.com/propertyDetails/3-BHK-1618-Sq-ft-Multistorey-Apartment-FOR-Sale-Baner-in-Pune&id=4d423739393338323537
8620000,2,774,11137,Kharadi,Pune,https://www.magicbricks.com/empyrean-leela-kharadi-pune-pdpid-4d4235343138313631
12000000,3,1046,11472,Wakad,Pune,https://www.magicbricks.com/vj-yashwin-urbo-centro-wakad-pune-pdpid-4d4235343238333939
13000000,2,1131,11494,Wakad,Pune,https://www.magicbricks.com/vj-yashwin-urbo-centro-wakad-pune-pdpid-4d4235343238333939
11299999,2,986,11460,Wakad,Pune,https://www.magicbricks.com/vj-yashwin-urbo-centro-wakad-pune-pdpid-4d4235343238333939
8820000,2,765,11529,Wakad,Pune,https://www.magicbricks.com/vj-yashwin-urbo-centro-wakad-pune-pdpid-4d4235343238333939
8990000,2,885,10158,Jambhe,Pune,https://www.magicbricks.com/kolte-patil-life-republic-qrious-jambhe-pune-pdpid-4d4235343330363731
23500000,4,1239,18967,Amanora Park Town,Pune,https://www.magicbricks.com/amanora-future-towers-amanora-park-town-pune-pdpid-4d4235303833363736
4200000,2,499,8417,Hadapsar,Pune,https://www.magicbricks.com/magnus-simpli-city-hadapsar-pune-pdpid-4d4235303235353030
6000000,3,899,6674,Talegaon Dabhade,Pune,https://www.magicbricks.com/naiknavare-lakeshore-residency-talegaon-dabhade-pune-pdpid-4d4235303235343536
5000000,2,641,7800,Talegaon Dabhade,Pune,https://www.magicbricks.com/naiknavare-lakeshore-residency-talegaon-dabhade-pune-pdpid-4d4235303235343536
4500000,2,641,7020,Talegaon Dabhade,Pune,https://www.magicbricks.com/naiknavare-lakeshore-residency-talegaon-dabhade-pune-pdpid-4d4235303235343536
60000000,4,2600,23077,Eon Free Zone,Pune,https://www.magicbricks.com/propertyDetails/4-BHK-3600-Sq-ft-Multistorey-Apartment-FOR-Sale-EON-Free-Zone-in-Pune&id=4d423831343434383031
6000000,2,800,7500,Pashan,Pune,https://www.magicbricks.com/propertyDetails/2-BHK-800-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Pashan-in-Pune&id=4d423632333333323839
8100000,2,900,9000,Hinjawadi,Pune,https://www.magicbricks.com/kolte-patil-life-republic-hinjewadi-pune-pdpid-4d4235303231313837
8000000,2,896,8929,Hinjawadi,Pune,https://www.magicbricks.com/kolte-patil-life-republic-hinjewadi-pune-pdpid-4d4235303231313837
7700000,2,875,8800,Hinjawadi,Pune,https://www.magicbricks.com/kolte-patil-life-republic-hinjewadi-pune-pdpid-4d4235303231313837
4000000,3,827,4837,Talegaon Dabhade,Pune,https://www.magicbricks.com/siddhivinayak-vision-city-talegaon-dabhade-pune-pdpid-4d4235303235343535
4900000,4,1153,4250,Jambhul,Pune,https://www.magicbricks.com/propertyDetails/4-BHK-1602-Sq-ft-Multistorey-Apartment-FOR-Sale-Jambhul-in-Pune&id=4d423735363638313039
3200000,2,678,4720,Talegaon Dabhade,Pune,https://www.magicbricks.com/siddhivinayak-vision-city-talegaon-dabhade-pune-pdpid-4d4235303235343535
6500000,2,800,8125,Bakori Road,Pune,https://www.magicbricks.com/rudra-apartments-bakori-road-pune-pdpid-4d4235303938323837
21500000,3,1328,16190,Balewadi,Pune,https://www.magicbricks.com/propertyDetails/3-BHK-1328-Sq-ft-Multistorey-Apartment-FOR-Sale-Balewadi-in-Pune&id=4d423831373131383437
9000000,2,896,10045,Vadgaon Bk,Pune,https://www.magicbricks.com/valeentina-tower-vadgaon-budruk-pune-pdpid-4d4235343230313137
32500000,4,1930,16839,Kolte Patil,Pune,https://www.magicbricks.com/kolte-patil-24k-glitterati-kolte-patil-pune-pdpid-4d4235303238363035
4200000,1,635,6614,Katraj,Pune,https://www.magicbricks.com/wonder-city-katraj-pune-pdpid-4d4235303032383830
13799999,3,1151,11990,Warje,Pune,https://www.magicbricks.com/majestique-aravali-warje-pune-pdpid-4d4235343230393439
13799999,3,1262,10935,Bavdhan,Pune,https://www.magicbricks.com/propertyDetails/3-BHK-1788-Sq-ft-Multistorey-Apartment-FOR-Sale-Bavdhan-in-Pune&id=4d423739333637363235
42400000,4,2700,15704,Mohamadwadi Settlement,Pune,https://www.magicbricks.com/tribeca-the-ark-voyage-to-the-stars-mohamadwadi-settlement-pune-pdpid-4d4235303838343036
9900000,3,1000,9900,Baner,Pune,
12900000,3,1073,12022,Warje,Pune,https://www.magicbricks.com/majestique-aravali-warje-pune-pdpid-4d4235343230393439
9650000,2,801,12047,Warje,Pune,https://www.magicbricks.com/majestique-aravali-warje-pune-pdpid-4d4235343230393439
5500000,2,830,6627,Sus,Pune,https://www.magicbricks.com/amar-127-sus-pune-pdpid-4d4235303738333637
11800000,2,880,13409,Balewadi,Pune,https://www.magicbricks.com/kakkad-la-vida-balewadi-pune-pdpid-4d4235313238333731
4500000,1,720,6250,Ravet,Pune,https://www.magicbricks.com/propertyDetails/1-BHK-720-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Ravet-in-Pune&id=4d423632353232373635
2500000,1,400,6250,Pimpri,Pune,https://www.magicbricks.com/propertyDetails/1-BHK-400-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Pimpri-in-Pune&id=4d423739393532313335
3500000,1,492,7114,Kale Padal,Pune,https://www.magicbricks.com/nilesh-prestige-kale-padal-pune-pdpid-4d4235303033303932
2100000,1,400,5250,Katraj Kondhwa Road,Pune,https://www.magicbricks.com/propertyDetails/1-BHK-400-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Katraj-Kondhwa-Road-in-Pune&id=4d423739393532303935
17300000,2,811,21332,Bavdhan,Pune,https://www.magicbricks.com/wyce-exclucity-bavdhan-pune-pdpid-4d4235343236323539
32500000,3,1790,18156,Law College Road,Pune,https://www.magicbricks.com/propertyDetails/3-BHK-1790-Sq-ft-Multistorey-Apartment-FOR-Sale-Law-College-Road-in-Pune&id=4d423831343438333233
3900000,1,500,7800,Warje,Pune,https://www.magicbricks.com/nandanvan-warje-pune-pdpid-4d4235333633303433
5700000,2,755,7550,Pune,Pune,https://www.magicbricks.com/propertyDetails/2-BHK-1048-Sq-ft-Multistorey-Apartment-FOR-Sale-in-Pune&id=4d423735363730393333
5700000,2,580,9828,Satav Nagar,Pune,https://www.magicbricks.com/kumar-pebble-park-satav-nagar-pune-pdpid-4d4235303033353036
24000000,4,2300,10435,Baner,Pune,https://www.magicbricks.com/metro-jazz-baner-pune-pdpid-4d4235303730393439
31000000,3,1620,19136,Law College Road,Pune,https://www.magicbricks.com/propertyDetails/3-BHK-1620-Sq-ft-Multistorey-Apartment-FOR-Sale-Law-College-Road-in-Pune&id=4d423831343438333131
54000000,4,2630,20532,Prabhat Road,Pune,https://www.magicbricks.com/propertyDetails/4-BHK-2630-Sq-ft-Multistorey-Apartment-FOR-Sale-Prabhat-Road-in-Pune&id=4d423831343438333037
16200000,2,916,17686,Mayur Colony Kothrud,Pune,https://www.magicbricks.com/shivalik-mayur-colony-pune-pdpid-4d4235313434393233
2600000,2,654,3976,Pune,Pune,https://www.magicbricks.com/propertyDetails/2-BHK-654-Sq-ft-Multistorey-Apartment-FOR-Sale-in-Pune&id=4d423830393737333035
11000000,3,1100,10000,Mundhwa,Pune,https://www.magicbricks.com/florida-estate-mundhwa-pune-pdpid-4d4235333635363133
27500000,3,1850,14865,Model Colony,Pune,https://www.magicbricks.com/propertyDetails/3-BHK-1850-Sq-ft-Multistorey-Apartment-FOR-Sale-Model-Colony-in-Pune&id=4d423831343438323631
15500000,3,1237,12530,Kondhwa,Pune,https://www.magicbricks.com/kundan-presidia-kondhwa-pune-pdpid-4d4235303935313431
10500000,2,950,11053,Balewadi Gaon,Pune,https://www.magicbricks.com/aditya-comfort-zone-balewadi-gaon-pune-pdpid-4d4235313333363237
1600000,1,515,3107,Chakan,Pune,https://www.magicbricks.com/propertyDetails/1-BHK-515-Sq-ft-Multistorey-Apartment-FOR-Sale-Chakan-in-Pune&id=4d423632353136343337
7500000,2,790,9494,Baner,Pune,
3800000,1,316,12025,Dhayari,Pune,https://www.magicbricks.com/skyi-star-city-dhayari-pune-pdpid-4d4235333234343637
21600000,4,1703,12683,Bavdhan,Pune,https://www.magicbricks.com/bramhacorp-sun-valley-bavdhan-pune-pdpid-4d4235343332323835
4400000,1,410,10732,Sinhgad Road,Pune,https://www.magicbricks.com/amrut-ganga-sinhgad-road-pune-pdpid-4d4235303239383836
12300000,3,1190,10336,Kharadi,Pune,https://www.magicbricks.com/vtp-euphoria-kharadi-pune-pdpid-4d4235333235383139
11800000,2,773,15265,Balewadi,Pune,https://www.magicbricks.com/gagan-klara-balewadi-pune-pdpid-4d4235313232383833
4200000,1,435,9655,Pimple Nilakh,Pune,https://www.magicbricks.com/vaishnavi-sahil-heights-pimple-nilakh-pune-pdpid-4d4235303239383437
5200000,1,496,10484,Pimple Nilakh,Pune,https://www.magicbricks.com/vaishnavi-sahil-heights-pimple-nilakh-pune-pdpid-4d4235303239383437
4500000,2,540,8333,Moshi,Pune,https://www.magicbricks.com/vaishnavi-sahil-om-park-moshi-pune-pdpid-4d4235303239383436
4000000,2,873,4582,Pisoli,Pune,https://www.magicbricks.com/majestique-magnum-pisoli-pune-pdpid-4d4235303830303539
8590000,2,621,13833,Wadgaon Sheri,Pune,https://www.magicbricks.com/bramhacorp-august-towers-wadgaon-sheri-pune-pdpid-4d4235333932383331
6680000,2,483,13830,Wadgaon Sheri,Pune,https://www.magicbricks.com/bramhacorp-august-towers-wadgaon-sheri-pune-pdpid-4d4235333932383331
20800000,3,1332,15616,Viman Nagar,Pune,https://www.magicbricks.com/shubh-nirvana-viman-nagar-pune-pdpid-4d4235333333393337
38100000,4,2433,15660,Viman Nagar,Pune,https://www.magicbricks.com/shubh-nirvana-viman-nagar-pune-pdpid-4d4235333333393337
25200000,4,1611,15642,Viman Nagar,Pune,https://www.magicbricks.com/shubh-nirvana-viman-nagar-pune-pdpid-4d4235333333393337
10000000,2,920,10870,Pimple Gurav,Pune,https://www.magicbricks.com/kalpataru-estate-phase-2-building-5-and-6-society-pimple-gurav-pune-pdpid-4d4235303633363231
4400000,2,447,9843,Moshi,Pune,https://www.magicbricks.com/vaishnavi-sahil-om-park-moshi-pune-pdpid-4d4235303239383436
18500000,3,1170,15812,Hadapsar,Pune,https://www.magicbricks.com/kumar-parc-residences-hadapsar-pune-pdpid-4d4235333236393739
16000000,2,600,26667,Koregaon Park,Pune,https://www.magicbricks.com/propertyDetails/2-BHK-850-Sq-ft-Multistorey-Apartment-FOR-Sale-Koregaon-Park-in-Pune&id=4d423739333635323137
35000000,3,1800,19444,Boat Club Road,Pune,https://www.magicbricks.com/propertyDetails/3-BHK-2300-Sq-ft-Multistorey-Apartment-FOR-Sale-Boat-Club-Road-in-Pune&id=4d423739333635313739
52500000,4,2600,20192,Boat Club Road,Pune,https://www.magicbricks.com/propertyDetails/4-BHK-3400-Sq-ft-Multistorey-Apartment-FOR-Sale-Boat-Club-Road-in-Pune&id=4d423739333635303037
10000000,2,875,11429,Mokai Vasti,Pune,https://www.magicbricks.com/suyog-padmavati-hills-mokai-vasti-pune-pdpid-4d4235313130363133
9800000,3,970,10103,Walhekarwadi,Pune,https://www.magicbricks.com/mangalam-shyni-gold-walhekarwadi-pune-pdpid-4d4235333434353833
3800000,1,480,7917,Sinhgad Road,Pune,https://www.magicbricks.com/meghmalhar-phase-2-sinhgad-road-pune-pdpid-4d4235303430383931
55000000,4,2350,23404,Boat Club Road,Pune,https://www.magicbricks.com/propertyDetails/4-BHK-3250-Sq-ft-Multistorey-Apartment-FOR-Sale-Boat-Club-Road-in-Pune&id=4d423739333634393533
44500000,5,2750,16182,Boat Club Road,Pune,https://www.magicbricks.com/propertyDetails/5-BHK-3450-Sq-ft-Multistorey-Apartment-FOR-Sale-Boat-Club-Road-in-Pune&id=4d423739333634393333
55000000,6,2800,19643,Boat Club Road,Pune,https://www.magicbricks.com/propertyDetails/6-BHK-3500-Sq-ft-Multistorey-Apartment-FOR-Sale-Boat-Club-Road-in-Pune&id=4d423739333634393037
6320000,1,406,15567,Viman Nagar,Pune,https://www.magicbricks.com/horizon-neon-viman-nagar-pune-pdpid-4d4235343139313231
5350000,1,337,15875,Viman Nagar,Pune,https://www.magicbricks.com/horizon-neon-viman-nagar-pune-pdpid-4d4235343139313231
21000000,3,1243,16895,Mundhwa,Pune,https://www.magicbricks.com/ljm-the-reserve-mundhwa-pune-pdpid-4d4235343235323235
10800000,3,1121,9634,Bhugaon,Pune,https://www.magicbricks.com/kohinoor-woodshire-bhugaon-pune-pdpid-4d4235343237343231
7200000,2,1000,7200,Punawale,Pune,https://www.magicbricks.com/pharande-puneville-punawale-pune-pdpid-4d4235303236313430
34000000,4,2050,16585,Baner Road,Pune,https://www.magicbricks.com/kapil-malhar-baner-road-pune-pdpid-4d4235303030323836
13200000,3,1350,9778,Undri,Pune,https://www.magicbricks.com/kumar-princetown-royal-b1-b3-b5-b6-undri-pune-pdpid-4d4235333439383233
11299999,2,935,12086,Baner,Pune,https://www.magicbricks.com/mittal-sun-horizon-baner-pune-pdpid-4d4235303230333937
12500000,3,1260,9921,Kharadi,Pune,https://www.magicbricks.com/everglade-kharadi-pune-pdpid-4d4235303031313434
105000000,4,4500,23333,Boat Club Road,Pune,https://www.magicbricks.com/propertyDetails/4-BHK-5500-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Boat-Club-Road-in-Pune&id=4d423739333634383133
9000000,3,864,10417,Manjri,Pune,https://www.magicbricks.com/manjari-greens-5-manjri-pune-pdpid-4d4235303239373530
9000000,3,1016,8858,Pune,Pune,https://www.magicbricks.com/propertyDetails/3-BHK-1411-Sq-ft-Multistorey-Apartment-FOR-Sale-in-Pune&id=4d423735363730373437
8960000,3,861,10407,Wagholi,Pune,https://www.magicbricks.com/vilas-javdekar-yashwin-enchante-wagholi-pune-pdpid-4d4235333334363639
32000000,3,2511,12744,Magarpatta,Pune,https://www.magicbricks.com/karia-konark-vista-magarpatta-city-pune-pdpid-4d4235303539323530
15100000,3,1213,12448,Bavdhan,Pune,https://www.magicbricks.com/nyati-equinox-bavdhan-pune-pdpid-4d4235333834343633
17200000,3,1100,15636,Kharadi,Pune,https://www.magicbricks.com/propertyDetails/3-BHK-1420-Sq-ft-Multistorey-Apartment-FOR-Sale-Kharadi-in-Pune&id=4d423738373431353935
8000000,2,645,12403,New Sanghavi,Pune,https://www.magicbricks.com/propertyDetails/2-BHK-750-Sq-ft-Multistorey-Apartment-FOR-Sale-New-Sangvi-in-Pune&id=4d423336343031333531
90000000,4,3600,25000,Boat Club Road,Pune,https://www.magicbricks.com/propertyDetails/4-BHK-4600-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Boat-Club-Road-in-Pune&id=4d423739333634363035
18800000,3,1224,15359,Balewadi,Pune,https://www.magicbricks.com/majestique-signature-towers-balewadi-pune-pdpid-4d4235313238333535
8500000,2,825,10303,Somwar Peth,Pune,https://www.magicbricks.com/propertyDetails/2-BHK-825-Sq-ft-Multistorey-Apartment-FOR-Sale-Somwar-Peth-in-Pune&id=4d423336333831323931
1300000,1,250,5200,Narhe,Pune,https://www.magicbricks.com/propertyDetails/1-BHK-323-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Narhe-in-Pune&id=4d423336333830373531
2700000,2,486,5556,Chakan,Pune,https://www.magicbricks.com/sai-enclave-chakan-pune-pdpid-4d4235303239363733
2700000,2,493,5477,Chakan,Pune,https://www.magicbricks.com/sai-enclave-chakan-pune-pdpid-4d4235303239363733
7000000,1,403,17370,Kharadi,Pune,https://www.magicbricks.com/success-towers-kharadi-pune-pdpid-4d4235303239363338
12200000,2,787,15502,Bibwewadi,Pune,https://www.magicbricks.com/propertyDetails/2-BHK-1062-Sq-ft-Multistorey-Apartment-FOR-Sale-Bibwewadi-in-Pune&id=4d423830393736333739
9090000,3,948,9589,Wakad,Pune,https://www.magicbricks.com/siddhashila-treasure-trove-wakad-pune-pdpid-4d4235343137313131
7500000,2,710,10563,Kharadi,Pune,https://www.magicbricks.com/ratan-prestige-kharadi-pune-pdpid-4d4235303032373539
36500000,3,2000,18250,Bund Garden,Pune,https://www.magicbricks.com/propertyDetails/3-BHK-2800-Sq-ft-Multistorey-Apartment-FOR-Sale-Bund-Garden-in-Pune&id=4d423739333634333237
9950000,3,994,10010,Ravet,Pune,https://www.magicbricks.com/preet-shivam-residency-ravet-pune-pdpid-4d4235303834383435
8050000,2,798,10088,Ravet,Pune,https://www.magicbricks.com/preet-shivam-residency-ravet-pune-pdpid-4d4235303834383435
12900000,3,1082,11922,Hadapsar,Pune,https://www.magicbricks.com/dosti-greenscapes-hadapsar-pune-pdpid-4d4235343130313339
3300000,1,389,8483,Wagholi,Pune,https://www.magicbricks.com/shree-ganesh-apartment-wagholi-pune-pdpid-4d4235303239363237
4000000,2,720,5556,Dhayari Phata Road,Pune,https://www.magicbricks.com/samruddhi-angan-dhayari-phata-road-pune-pdpid-4d4235303239363036
108000000,5,6000,18000,Bibwewadi,Pune,https://www.magicbricks.com/classic-world-two-solitaire-world-bibwewadi-pune-pdpid-4d4235333437303533
